StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific,Q136,geography,Q106,religious,Q134,number,Q110,political,Q138,maybe,mot_1,surprise_1,att.surprise,jus_1,att.jus,bet_1,double_1,consider_1,predict_1,context_1,Q146_1,att.sense,dishonest_1,Q150_1,serious_1,Q149_1,single_1,really_1,deeper_1,age,gen,race,PROLIFIC_PID,thought,text,FL_95_DO,FL_42_DO,FL_136_DO,FL_150_DO,FL_151_DO
2026-03-23 16:06:30,2026-03-23 16:12:10,0,74.101.223.232,100,339,1,2026-03-23 16:12:10,R_78CVdsicTAcNbc6,,,,,40.8205,-73.9183,anonymous,EN,1,69c18edbe050907ef4d0bae5,,,,,,,4,We should abolish the police. Trans kids deserve to have their identity respected.,,,68,62,3,100,1,60,0,100,87,0,0,1,,18,100,,91,86,97,35,3,2,69c18edbe050907ef4d0bae5,1,We should abolish the police. Trans kids deserve to have their identity respected.,FL_103|FL_99|FL_98|FL_137|FL_101,Context-sensitivity|Betting|Considered|Beliefbecauseofevidence|FL_80|FL_78|Double-bookkeeping|Prediction,Reallybelieve|FL_143|Singlebookkeeping|FL_150|FL_151|Deepersense,Dishonest2,Serious
2026-03-23 16:04:16,2026-03-23 16:12:15,0,66.24.47.209,100,478,1,2026-03-23 16:12:15,R_1066hgoYz6VCFKV,,,,,42.1471,-75.8816,anonymous,EN,1,69939b823c7d1ff0d5eecbb3,4,I THINK ABOUT GEOGRAPY ALOT BECAUSE OF OTHER COUNTRIES THEY DONT LIKE THE US I LIKE TO KNOW WHERE THEIR COUNTY  AND KNOW WERE ITS SAFE IN US,,,,,5,,,,96,100,3,21,1,94,14,89,94,9,0,2,,,,,,,,,,,69939b823c7d1ff0d5eecbb3,1,I THINK ABOUT GEOGRAPY ALOT BECAUSE OF OTHER COUNTRIES THEY DONT LIKE THE US I LIKE TO KNOW WHERE THEIR COUNTY  AND KNOW WERE ITS SAFE IN US,FL_103|FL_98|FL_137|FL_99|FL_101,Considered|Beliefbecauseofevidence|Prediction|Betting|Double-bookkeeping|FL_78|FL_80|Context-sensitivity,FL_143|Singlebookkeeping|Deepersense|FL_151|FL_150|Reallybelieve,,
2026-03-23 16:08:30,2026-03-23 16:12:31,0,65.110.34.211,100,240,1,2026-03-23 16:12:31,R_18pEA85tGVhxztn,,,,,39.1692,-91.8893,anonymous,EN,1,6998968d5b3205894f96e2ce,,,4,"Miracles are real.  God is real.  ",,,,,,,100,92,3,100,1,100,78,100,100,0,0,3,,0,100,,100,100,100,,,,6998968d5b3205894f96e2ce,1,"Miracles are real.  God is real.  ",FL_99|FL_137|FL_101|FL_103|FL_98,FL_80|Prediction|Double-bookkeeping|FL_78|Considered|Beliefbecauseofevidence|Betting|Context-sensitivity,Deepersense|FL_151|Singlebookkeeping|FL_150|Reallybelieve|FL_143,Dishonest2,Serious
2026-03-23 16:04:42,2026-03-23 16:12:58,0,81.132.168.32,100,496,1,2026-03-23 16:12:58,R_2NenXxHni8b5XER,,,,,54.9314,-3.932,anonymous,EN,1,5e57e67bb836e0000d222062,,,,,,,4,"That the UK government used covid as a back door way of culling vulnerable people, specially in care homes, to reduce welfare/care spending",,,50,40,3,55,1,51,61,69,60,59,37,2,,,,36,68,,64,,,,5e57e67bb836e0000d222062,1,"That the UK government used covid as a back door way of culling vulnerable people, specially in care homes, to reduce welfare/care spending",FL_103|FL_98|FL_137|FL_99|FL_101,Beliefbecauseofevidence|FL_80|Betting|FL_78|Double-bookkeeping|Prediction|Context-sensitivity|Considered,Deepersense|Singlebookkeeping|FL_151|FL_143|FL_150|Reallybelieve,,Serious2
2026-03-23 15:59:52,2026-03-23 16:13:09,0,138.88.80.66,100,796,1,2026-03-23 16:13:09,R_5Xck7YByCMfLiYl,,,,,39.109,-77.2489,anonymous,EN,1,69a1a6245c60b6a02fc72573,5,,4,I have thoughts that bad people go to Hell. I also pray to a higher being when I have troubles or wishes that I want.,,,,,,,0,0,3,9,1,14,88,3,0,71,67,1,90,,,43,57,14,34,24,1,5,69a1a6245c60b6a02fc72573,1,I have thoughts that bad people go to Hell. I also pray to a higher being when I have troubles or wishes that I want.,FL_98|FL_99|FL_137|FL_101|FL_103,Context-sensitivity|Considered|FL_78|Betting|Beliefbecauseofevidence|Double-bookkeeping|Prediction|FL_80,FL_150|Deepersense|Reallybelieve|FL_143|Singlebookkeeping|FL_151,Dishonest,Serious2
2026-03-23 16:06:05,2026-03-23 16:13:14,0,2.220.216.196,100,428,1,2026-03-23 16:13:14,R_2HXok6K8eUW1iPq,,,,,53.7817,-1.7776,anonymous,EN,1,65a3ec0d50e146d8bd324e1f,4,Valletta is the most southerly European capital.,,,,,,,,,100,100,3,100,1,100,0,100,0,0,0,1,0,,100,,57,100,60,45,2,2,65a3ec0d50e146d8bd324e1f,1,Valletta is the most southerly European capital.,FL_98|FL_101|FL_137|FL_103|FL_99,FL_78|Betting|Prediction|FL_80|Beliefbecauseofevidence|Considered|Double-bookkeeping|Context-sensitivity,Singlebookkeeping|FL_151|FL_150|Reallybelieve|Deepersense|FL_143,Dishonest,Serious
2026-03-23 16:08:45,2026-03-23 16:13:16,0,74.253.6.52,100,270,1,2026-03-23 16:13:16,R_3e4YkIEXxKPtbH7,,,,,45.5135,-122.5041,anonymous,EN,1,69c1a757929b82438823a0c0,,,4,am i religious?,,,,,,,71,35,3,75,1,52,58,72,30,36,25,1,31,,59,,62,56,31,20,1,2,69c1a757929b82438823a0c0,1,am i religious?,FL_99|FL_101|FL_98|FL_137|FL_103,Context-sensitivity|Betting|Considered|Beliefbecauseofevidence|FL_78|FL_80|Double-bookkeeping|Prediction,Reallybelieve|FL_150|Singlebookkeeping|Deepersense|FL_151|FL_143,Dishonest,Serious
2026-03-23 15:55:51,2026-03-23 16:13:19,0,71.175.93.41,100,1047,1,2026-03-23 16:13:19,R_3VPXYzUqPebXugV,,,,,40.1546,-75.2216,anonymous,EN,1,68dc82cf2d34a90250ee5972,,,5,,4,"How many stars in Universe? It is beyond what a human being could think. ",5,,,,100,100,3,80,1,100,0,89,84,21,4,1,,0,0,,100,100,100,55,1,5,68dc82cf2d34a90250ee5972,1,"How many stars in Universe? It is beyond what a human being could think. ",FL_99|FL_103|FL_101|FL_137|FL_98,Beliefbecauseofevidence|Prediction|Context-sensitivity|Considered|Double-bookkeeping|Betting|FL_80|FL_78,Singlebookkeeping|Reallybelieve|FL_143|FL_151|FL_150|Deepersense,Dishonest2,Serious
2026-03-23 16:08:30,2026-03-23 16:13:19,0,162.192.44.233,100,289,1,2026-03-23 16:13:20,R_7oaRcsxYGzI1DLv,,,,,34.0675,-118.3521,anonymous,EN,1,69b0418a13b81673d18b4c2e,,,,,,,4,The current prison industrial complex should be abolished.,,,100,81,3,100,1,100,0,100,66,0,0,3,,,,0,,100,,,,,69b0418a13b81673d18b4c2e,1,The current prison industrial complex should be abolished.,FL_103|FL_98|FL_99|FL_101|FL_137,Betting|Double-bookkeeping|Prediction|FL_80|Considered|FL_78|Context-sensitivity|Beliefbecauseofevidence,Reallybelieve|FL_151|FL_143|FL_150|Singlebookkeeping|Deepersense,,Serious2
2026-03-23 16:04:08,2026-03-23 16:13:27,0,98.172.231.76,100,558,1,2026-03-23 16:13:27,R_1335Dh0KEBBG0zY,,,,,36.3227,-95.5976,anonymous,EN,1,61fa904ed42cb19beec490d9,,,,,4,I think about how many people there are in the earth. I think about how many people who have ever existed within the earth since it existed.,,,,,95,100,3,80,1,63,0,100,100,0,0,1,0,,0,,100,100,100,52,2,2,61fa904ed42cb19beec490d9,1,I think about how many people there are in the earth. I think about how many people who have ever existed within the earth since it existed.,FL_101|FL_98|FL_103|FL_99|FL_137,FL_78|Beliefbecauseofevidence|Context-sensitivity|Betting|FL_80|Considered|Prediction|Double-bookkeeping,Reallybelieve|Deepersense|FL_150|Singlebookkeeping|FL_151|FL_143,Dishonest,Serious
2026-03-23 15:55:37,2026-03-23 16:13:31,0,99.123.192.25,100,1073,1,2026-03-23 16:13:31,R_3V8vpkNtSPcRw4g,,,,,39.9744,-86.0829,anonymous,EN,1,69b25cc8ea4a6d44ac093f90,4,"Middle East border and stuff due to current conflict ",,,,,,,,,100,100,3,100,1,100,20,100,100,0,100,1,,0,100,,54,79,100,37,1,5,69b25cc8ea4a6d44ac093f90,1,"Middle East border and stuff due to current conflict ",FL_98|FL_103|FL_99|FL_137|FL_101,Betting|Prediction|Double-bookkeeping|Context-sensitivity|Beliefbecauseofevidence|Considered|FL_78|FL_80,Reallybelieve|FL_150|Deepersense|FL_151|FL_143|Singlebookkeeping,Dishonest2,Serious
2026-03-23 16:09:22,2026-03-23 16:14:37,0,188.30.223.88,100,315,1,2026-03-23 16:14:37,R_8YS5sn8faRViQaM,,,,,55.9495,-3.1983,anonymous,EN,1,6501c0a2e788b5556c24569d,4,It was mostly about simulations from strategic war games - how geography and randomness affects centuries of history,5,,,,,,5,,66,65,3,70,1,64,71,69,27,75,0,3,,4,,,,18,,,,,6501c0a2e788b5556c24569d,1,It was mostly about simulations from strategic war games - how geography and randomness affects centuries of history,FL_99|FL_137|FL_98|FL_103|FL_101,Context-sensitivity|Considered|FL_78|Prediction|Double-bookkeeping|Beliefbecauseofevidence|FL_80|Betting,Reallybelieve|FL_150|FL_143|Deepersense|FL_151|Singlebookkeeping,Dishonest2,
2026-03-23 16:07:59,2026-03-23 16:14:40,0,99.15.92.238,100,401,1,2026-03-23 16:14:41,R_140rlayh9KWlSIp,,,,,38.8025,-90.3448,anonymous,EN,1,65577234800b1fea9ae3cf4d,4,Missouri's two biggest cities are one the opposite side of the state,,,,,,,,,100,100,3,100,1,100,0,49,0,0,0,1,0,,,0,100,100,100,28,2,4,65577234800b1fea9ae3cf4d,1,Missouri's two biggest cities are one the opposite side of the state,FL_98|FL_99|FL_101|FL_137|FL_103,Prediction|Considered|Betting|FL_78|Double-bookkeeping|Beliefbecauseofevidence|Context-sensitivity|FL_80,FL_150|Singlebookkeeping|Reallybelieve|FL_143|Deepersense|FL_151,Dishonest,Serious2
2026-03-23 15:58:26,2026-03-23 16:15:18,0,82.39.140.174,100,1012,1,2026-03-23 16:15:19,R_3TLhJWU0oxJ47gU,,,,,34.0544,-118.244,anonymous,EN,1,698e966c3a99486f85e6c6ea,,,4,There is a higher power guiding events in my life.,,,,,,,57,68,3,86,1,0,0,69,0,50,0,2,,,,,,,92,,,,698e966c3a99486f85e6c6ea,1,There is a higher power guiding events in my life.,FL_99|FL_103|FL_137|FL_98|FL_101,FL_78|Considered|Prediction|Double-bookkeeping|FL_80|Context-sensitivity|Beliefbecauseofevidence|Betting,Deepersense|FL_143|Reallybelieve|Singlebookkeeping|FL_150|FL_151,,
2026-03-23 16:10:36,2026-03-23 16:15:34,0,108.34.156.233,100,297,1,2026-03-23 16:15:35,R_6EcJkyHje3JoQhl,,,,,41.7689,-71.4758,anonymous,EN,1,69a30c18e7d5715afcc49917,,,,,4,I have thirty different thoughts swirling in my head at a given time.,,,,,100,78,3,100,1,100,0,72,100,0,0,1,,0,100,,100,100,100,39,2,2,69a30c18e7d5715afcc49917,1,I have thirty different thoughts swirling in my head at a given time.,FL_101|FL_103|FL_98|FL_99|FL_137,Double-bookkeeping|Beliefbecauseofevidence|Considered|FL_80|Context-sensitivity|Betting|FL_78|Prediction,FL_151|Singlebookkeeping|FL_143|FL_150|Reallybelieve|Deepersense,Dishonest2,Serious
2026-03-23 16:09:55,2026-03-23 16:15:37,0,97.177.9.84,100,342,1,2026-03-23 16:15:37,R_1CdEEdOhQS6hMhJ,,,,,42.3399,-71.1245,anonymous,EN,1,6988affdda027fa76c688e1a,,,,,4,"I have thought about the number of students I teach in a class. ",,,,,96,67,3,89,1,77,5,92,12,90,0,1,0,,,0,93,100,96,44,2,2,6988affdda027fa76c688e1a,1,"I have thought about the number of students I teach in a class. ",FL_101|FL_99|FL_137|FL_98|FL_103,Double-bookkeeping|FL_80|Betting|Context-sensitivity|Beliefbecauseofevidence|Considered|Prediction|FL_78,Singlebookkeeping|Deepersense|FL_150|FL_143|FL_151|Reallybelieve,Dishonest,Serious2
2026-03-23 16:09:53,2026-03-23 16:15:44,0,99.33.197.185,100,350,1,2026-03-23 16:15:44,R_1AXPuXl6EIFSwj0,,,,,26.3165,-80.2748,anonymous,EN,1,60ca846ffad77e5b1fee110a,,,,,,,4,"Feminism is pointless. Women are not oppressed in today's society. ",,,100,100,3,100,1,100,100,100,100,100,100,3,,,,,,,,,,,60ca846ffad77e5b1fee110a,1,"Feminism is pointless. Women are not oppressed in today's society. ",FL_103|FL_98|FL_101|FL_137|FL_99,Considered|Betting|Prediction|Double-bookkeeping|FL_80|Context-sensitivity|FL_78|Beliefbecauseofevidence,FL_143|FL_151|Deepersense|FL_150|Singlebookkeeping|Reallybelieve,,
2026-03-23 16:04:45,2026-03-23 16:15:50,0,172.59.98.230,100,664,1,2026-03-23 16:15:50,R_1dYEcbd8KqZgXwt,,,,,43.067,-87.9682,anonymous,EN,1,628e0063fa56e316da2a71cb,,,,,,,,,4,Due to air quality a day in Mumbai is equivalent to smoking 3 cigarettes.,73,31,3,96,1,63,41,65,22,79,10,1,,22,85,,47,69,36,51,2,2,628e0063fa56e316da2a71cb,1,Due to air quality a day in Mumbai is equivalent to smoking 3 cigarettes.,FL_137|FL_103|FL_99|FL_98|FL_101,FL_78|Betting|Considered|Prediction|Beliefbecauseofevidence|Context-sensitivity|FL_80|Double-bookkeeping,Reallybelieve|FL_143|Deepersense|FL_151|FL_150|Singlebookkeeping,Dishonest2,Serious
2026-03-23 16:10:03,2026-03-23 16:15:52,0,86.21.29.143,100,348,1,2026-03-23 16:15:52,R_23j35JjgB4WcgAL,,,,,51.2521,-0.7295,anonymous,EN,1,66fd3f6c93c24ecc119be354,4,"Reading town in the UK, is not classed as a City, although it has everything 1 needs and people treat it like a city.",,,,,,,,,100,100,3,100,1,100,0,100,0,0,0,1,0,,,0,100,100,63,39,2,2,66fd3f6c93c24ecc119be354,1,"Reading town in the UK, is not classed as a City, although it has everything 1 needs and people treat it like a city.",FL_98|FL_99|FL_137|FL_103|FL_101,Context-sensitivity|Double-bookkeeping|FL_80|Beliefbecauseofevidence|FL_78|Considered|Prediction|Betting,Singlebookkeeping|FL_151|Reallybelieve|FL_143|Deepersense|FL_150,Dishonest,Serious2
2026-03-23 16:08:21,2026-03-23 16:16:05,0,162.227.196.91,100,464,1,2026-03-23 16:16:06,R_1pswnPaBpyFaLf1,,,,,34.2516,-85.1446,anonymous,EN,1,69bee13bca474ecc20f497d0,,,,,4,how many outdoor structures in residential community are allowed in the county,,,,,22,12,3,62,1,56,46,62,37,70,100,1,47,,,9,29,68,0,63,1,2,69bee13bca474ecc20f497d0,1,how many outdoor structures in residential community are allowed in the county,FL_101|FL_99|FL_98|FL_103|FL_137,FL_78|Double-bookkeeping|FL_80|Beliefbecauseofevidence|Considered|Betting|Prediction|Context-sensitivity,Reallybelieve|FL_143|Deepersense|FL_151|FL_150|Singlebookkeeping,Dishonest,Serious2
2026-03-23 16:05:54,2026-03-23 16:16:10,0,69.117.75.126,100,615,1,2026-03-23 16:16:10,R_1zI3OV8GzwRgA7r,,,,,40.8731,-73.8726,anonymous,EN,1,697cba859657746d4f1eb64f,4,I thought about geography because I am a fan of the variety of land that is on this planet. I thought of where things are.,,,,,5,,,,86,100,3,73,1,100,17,77,10,7,0,3,0,,,0,100,,100,,,,697cba859657746d4f1eb64f,1,I thought about geography because I am a fan of the variety of land that is on this planet. I thought of where things are.,FL_103|FL_98|FL_101|FL_99|FL_137,Double-bookkeeping|FL_78|Beliefbecauseofevidence|FL_80|Considered|Context-sensitivity|Prediction|Betting,Deepersense|Singlebookkeeping|FL_151|FL_150|FL_143|Reallybelieve,Dishonest,Serious2
2026-03-23 16:12:11,2026-03-23 16:16:25,0,2.125.243.222,100,254,1,2026-03-23 16:16:25,R_8DAQ04VkpkwwVC5,,,,,52.9696,-1.3159,anonymous,EN,1,542bdb6dfdf99b324ea37c3a,,,,,,,,,4,"A Venusian day is longer than a Venusian year. ",91,96,3,72,1,98,2,91,0,0,8,1,,3,96,,95,97,96,55,2,2,542bdb6dfdf99b324ea37c3a,1,"A Venusian day is longer than a Venusian year. ",FL_137|FL_103|FL_99|FL_98|FL_101,FL_80|Betting|Double-bookkeeping|FL_78|Prediction|Considered|Beliefbecauseofevidence|Context-sensitivity,Reallybelieve|Singlebookkeeping|Deepersense|FL_150|FL_143|FL_151,Dishonest2,Serious
2026-03-23 16:10:06,2026-03-23 16:16:25,0,73.230.122.37,100,379,1,2026-03-23 16:16:25,R_1oTPERGKxIZmvWi,,,,,39.9517,-76.7064,anonymous,EN,1,69b56c2c0c9460b5e5269b75,,,,,4,My brother has four children.  They range from 18 to 10.  That was the first thing that came to mind.,,,,,60,100,3,81,1,100,7,84,16,18,87,2,,9,26,,90,73,72,,,,69b56c2c0c9460b5e5269b75,1,My brother has four children.  They range from 18 to 10.  That was the first thing that came to mind.,FL_101|FL_99|FL_103|FL_98|FL_137,FL_80|Context-sensitivity|Prediction|Betting|Beliefbecauseofevidence|Considered|FL_78|Double-bookkeeping,FL_150|Deepersense|Singlebookkeeping|Reallybelieve|FL_151|FL_143,Dishonest2,Serious
2026-03-23 16:02:37,2026-03-23 16:17:02,0,99.63.98.43,100,864,1,2026-03-23 16:17:02,R_59ebdNJfyoGuarL,,,,,41.4951,-81.4657,anonymous,EN,1,69a60d5df0c4e7e46e976b22,,,,,4,"My thoughts on my current health, will I have cancer if I don't go to the doctors to get tested now?",,,,,5,10,3,100,1,0,96,92,72,100,94,1,100,,6,,3,4,3,45,1,4,69a60d5df0c4e7e46e976b22,1,"My thoughts on my current health, will I have cancer if I don't go to the doctors to get tested now?",FL_101|FL_103|FL_99|FL_98|FL_137,Betting|FL_80|Double-bookkeeping|Considered|Context-sensitivity|FL_78|Beliefbecauseofevidence|Prediction,FL_151|Reallybelieve|FL_143|Deepersense|FL_150|Singlebookkeeping,Dishonest,Serious
2026-03-23 16:10:27,2026-03-23 16:17:09,0,69.109.235.246,100,402,1,2026-03-23 16:17:10,R_339RxvsO4yjfflY,,,,,29.6138,-82.386,anonymous,EN,1,5977466b68264c0001c49088,,,5,,,,4,U.S. Government is running a depopulation program upon the U.S. citizens.,,,97,95,3,100,1,100,0,100,91,2,0,3,0,,,,,,100,,,,5977466b68264c0001c49088,1,U.S. Government is running a depopulation program upon the U.S. citizens.,FL_99|FL_103|FL_137|FL_98|FL_101,Considered|Double-bookkeeping|Betting|FL_80|Beliefbecauseofevidence|FL_78|Prediction|Context-sensitivity,Deepersense|FL_150|FL_143|Reallybelieve|Singlebookkeeping|FL_151,Dishonest,
2026-03-23 16:06:27,2026-03-23 16:18:46,0,174.240.16.66,100,738,1,2026-03-23 16:18:46,R_7VyyfSwjXlhGzc9,,,,,33.4532,-112.0748,anonymous,EN,1,67ffe7ee37d3872d3a58e34c,,,4,Jesus will guide me.,,,,,,,95,98,3,95,1,96,1,90,99,7,2,2,,2,,1,97,98,96,,,,67ffe7ee37d3872d3a58e34c,1,Jesus will guide me.,FL_99|FL_137|FL_103|FL_101|FL_98,Considered|Betting|Prediction|Beliefbecauseofevidence|FL_78|Double-bookkeeping|FL_80|Context-sensitivity,Deepersense|FL_150|Reallybelieve|FL_151|Singlebookkeeping|FL_143,Dishonest2,Serious2
2026-03-23 16:10:13,2026-03-23 16:19:00,0,81.151.179.166,100,527,1,2026-03-23 16:19:01,R_80qqPN1iprwtloI,,,,,54.5571,-3.5903,anonymous,EN,1,5eb411c4b0526d222fbb4395,,,4,"Why are some religions inherently evil, Islam for example claims to be a religion of peace and yet its followers are not",,,,,,,100,100,3,100,1,100,0,88,100,0,0,1,0,,,0,100,100,100,64,2,2,5eb411c4b0526d222fbb4395,1,"Why are some religions inherently evil, Islam for example claims to be a religion of peace and yet its followers are not",FL_99|FL_137|FL_103|FL_98|FL_101,FL_80|FL_78|Betting|Context-sensitivity|Considered|Beliefbecauseofevidence|Double-bookkeeping|Prediction,Singlebookkeeping|FL_143|FL_150|Reallybelieve|FL_151|Deepersense,Dishonest,Serious2
2026-03-23 16:15:03,2026-03-23 16:19:24,0,81.153.157.189,100,261,1,2026-03-23 16:19:26,R_8CpAldzU5ljT6VW,,,,,52.6923,-1.8226,anonymous,EN,1,69825eb4ffa446a3787aa4a0,4,Ive thought about how counties are shaped in the UK,,,,,,,,,76,65,3,76,1,76,26,64,21,0,28,2,,,,,75,,,,,,69825eb4ffa446a3787aa4a0,1,Ive thought about how counties are shaped in the UK,FL_98|FL_103|FL_137|FL_101|FL_99,Considered|Beliefbecauseofevidence|Context-sensitivity|Double-bookkeeping|FL_80|Prediction|Betting|FL_78,Singlebookkeeping|FL_143|FL_150|Reallybelieve|FL_151|Deepersense,,
2026-03-23 16:13:20,2026-03-23 16:19:25,0,76.170.19.119,100,365,1,2026-03-23 16:19:26,R_3jwk7f1PRBzsW3t,,,,,33.754,-117.8578,anonymous,EN,1,62749fbd70a9fa9d1450f775,,,4,"If the devil is against God, why does he punish people that God sends to Hell?",,,,,,,26,91,3,82,1,72,80,80,6,0,13,1,,3,90,,92,91,87,45,2,5,62749fbd70a9fa9d1450f775,1,"If the devil is against God, why does he punish people that God sends to Hell?",FL_99|FL_101|FL_137|FL_103|FL_98,Considered|Betting|Prediction|Beliefbecauseofevidence|FL_78|FL_80|Double-bookkeeping|Context-sensitivity,Deepersense|FL_143|Reallybelieve|FL_150|Singlebookkeeping|FL_151,Dishonest2,Serious
2026-03-23 16:08:39,2026-03-23 16:19:39,0,72.94.195.87,100,659,1,2026-03-23 16:19:40,R_19A7DRkfbGU9OiR,,,,,40.1101,-75.1567,anonymous,EN,1,605bc8caf9e0b0f799baf6da,5,,5,,5,,5,,4,Science is crazy.,90,100,3,87,1,100,0,91,56,26,2,1,90,,96,,86,96,83,39,2,2,605bc8caf9e0b0f799baf6da,1,Science is crazy.,FL_98|FL_103|FL_101|FL_99|FL_137,Prediction|FL_80|Double-bookkeeping|Betting|Context-sensitivity|Beliefbecauseofevidence|Considered|FL_78,Singlebookkeeping|Deepersense|FL_151|FL_143|Reallybelieve|FL_150,Dishonest,Serious
2026-03-23 16:16:35,2026-03-23 16:19:41,0,172.59.67.25,100,186,1,2026-03-23 16:19:42,R_3xwTMwa9Bee0jU0,,,,,30.3122,-81.7243,anonymous,EN,1,604fe822b095421e07e3f93e,4,I wonder why Iran has such a chokehold on the Strait of Hormuz.  Other countries are in the area.,,,,,,,,,,,,50,2,,,,1,7,,,,,,,,,,,,,604fe822b095421e07e3f93e,1,I wonder why Iran has such a chokehold on the Strait of Hormuz.  Other countries are in the area.,FL_98|FL_99|FL_103|FL_137|FL_101,Context-sensitivity|Prediction|FL_78|Betting|Considered|Double-bookkeeping|Beliefbecauseofevidence|FL_80,,,
2026-03-23 16:03:33,2026-03-23 16:20:15,0,153.66.103.207,100,1001,1,2026-03-23 16:20:15,R_71nkll38aK2tbih,,,,,36.1671,-86.7861,anonymous,EN,1,69b57e288616ee6ce6d7c3de,,,,,4,I thought about the number of patients we had scheduled for inductions the following day.,,,,,95,86,3,94,1,91,8,40,68,4,10,1,7,,,67,86,66,6,38,1,2,69b57e288616ee6ce6d7c3de,1,I thought about the number of patients we had scheduled for inductions the following day.,FL_101|FL_98|FL_99|FL_137|FL_103,FL_80|Betting|FL_78|Double-bookkeeping|Context-sensitivity|Beliefbecauseofevidence|Considered|Prediction,Reallybelieve|Deepersense|FL_143|FL_150|FL_151|Singlebookkeeping,Dishonest,Serious2
2026-03-23 16:18:14,2026-03-23 16:20:21,0,90.202.77.185,100,127,1,2026-03-23 16:20:21,R_2oIiWnYjrq54mt3,,,,,50.3345,-4.7636,anonymous,EN,1,5edec2b3e095321650bddc22,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5edec2b3e095321650bddc22,0,,FL_99|FL_98|FL_101|FL_137|FL_103,,,,
2026-03-23 16:16:08,2026-03-23 16:20:46,0,2.120.193.232,100,278,1,2026-03-23 16:20:47,R_8WTgkwf92NuDLbw,,,,,50.8345,-0.186,anonymous,EN,1,612d3e13048ec2b299126be6,,,4,Sometimes I think there is a heaven that good people go to after they die. However I am not even remotely religious.,,,,,,,8,7,3,29,1,1,90,64,8,18,90,1,,74,,88,25,4,17,37,2,2,612d3e13048ec2b299126be6,1,Sometimes I think there is a heaven that good people go to after they die. However I am not even remotely religious.,FL_99|FL_137|FL_103|FL_98|FL_101,Prediction|FL_80|FL_78|Considered|Beliefbecauseofevidence|Context-sensitivity|Double-bookkeeping|Betting,Singlebookkeeping|Deepersense|FL_143|FL_150|FL_151|Reallybelieve,Dishonest2,Serious2
2026-03-23 16:16:09,2026-03-23 16:20:47,0,37.191.125.49,100,277,1,2026-03-23 16:20:47,R_8NhoLYXrZEvYkCZ,,,,,53.5972,-2.3013,anonymous,EN,1,667b36a0609df7ce1b55b889,,,,,4,I often wonder how many buses there are as part of the network when I'm on one. Does the company have 20 or 200 buses for example.,,,,,100,6,3,100,1,62,23,91,0,100,0,1,0,,100,,76,100,11,30,2,2,667b36a0609df7ce1b55b889,1,I often wonder how many buses there are as part of the network when I'm on one. Does the company have 20 or 200 buses for example.,FL_101|FL_103|FL_137|FL_98|FL_99,Context-sensitivity|Betting|FL_80|Beliefbecauseofevidence|Double-bookkeeping|Considered|FL_78|Prediction,Deepersense|Singlebookkeeping|FL_143|FL_150|FL_151|Reallybelieve,Dishonest,Serious
2026-03-23 16:15:10,2026-03-23 16:20:50,0,88.97.183.22,100,340,1,2026-03-23 16:20:51,R_83wrbJA5pOwtVjy,,,,,53.6946,-2.4728,anonymous,EN,1,5d463a9ec83d9f0001260255,,,,,,,,,4,"Owls have large serrated wings that mean they can fly practically silently compared to most birds ",97,100,3,96,1,100,0,100,0,0,0,1,4,,,3,87,98,79,22,2,2,5d463a9ec83d9f0001260255,1,"Owls have large serrated wings that mean they can fly practically silently compared to most birds ",FL_137|FL_103|FL_99|FL_101|FL_98,FL_78|Betting|Prediction|Considered|FL_80|Beliefbecauseofevidence|Double-bookkeeping|Context-sensitivity,Deepersense|Singlebookkeeping|FL_143|Reallybelieve|FL_150|FL_151,Dishonest,Serious2
2026-03-23 16:02:25,2026-03-23 16:20:53,0,109.153.131.105,100,1108,1,2026-03-23 16:20:54,R_2rURAg5gFAotta0,,,,,51.5833,-2.1005,anonymous,EN,1,69af10e0c0e5bed83ce8a4d1,,,,,4,I plan to make use of 10 plastic milk bottles as 10 pots for my baby plants as a trail. If successful I will grow more baby plants in bottol,5,,,,91,84,3,88,1,94,24,100,70,91,72,1,10,,,8,79,100,88,58,1,5,69af10e0c0e5bed83ce8a4d1,1,I plan to make use of 10 plastic milk bottles as 10 pots for my baby plants as a trail. If successful I will grow more baby plants in bottol,FL_103|FL_101|FL_99|FL_137|FL_98,Betting|Beliefbecauseofevidence|Context-sensitivity|FL_78|Prediction|Considered|Double-bookkeeping|FL_80,Reallybelieve|FL_151|Singlebookkeeping|Deepersense|FL_143|FL_150,Dishonest,Serious2
